Region,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Size
4,2010-12-24,3526713.39,43.21,2.887,126.9835806,7.127,205863
4,2010-12-31,1794868.74,38.09,2.955,127.0876774,7.127,205863
4,2011-01-07,1862476.27,39.34,2.98,127.1917742,6.51,205863
4,2011-01-14,1865502.46,31.6,2.992,127.3009355,6.51,205863
4,2011-01-21,1886393.94,38.34,3.017,127.4404839,6.51,205863
4,2011-01-28,1814240.85,40.6,3.022,127.5800323,6.51,205863
4,2011-02-04,2119086.04,34.61,2.996,127.7195806,6.51,205863
4,2011-02-11,2187847.29,33.29,3.033,127.859129,6.51,205863
4,2011-02-18,2316495.56,48.17,3.058,127.99525,6.51,205863
4,2011-02-25,2078094.69,49.0,3.087,128.13,6.51,205863
4,2011-03-04,2103455.75,46.56,3.305,128.26475,6.51,205863
4,2011-03-11,2039818.41,50.93,3.461,128.3995,6.51,205863
4,2011-03-18,2116475.38,51.86,3.495,128.5121935,6.51,205863
4,2011-03-25,1944164.32,59.1,3.48,128.6160645,6.51,205863
4,2011-04-01,1900246.47,56.99,3.521,128.7199355,5.946,205863
4,2011-04-08,2074953.46,62.61,3.605,128.8238065,5.946,205863
4,2011-04-15,1960587.76,62.34,3.724,128.9107333,5.946,205863
4,2011-04-22,2220600.76,68.8,3.781,128.9553,5.946,205863
4,2011-04-29,1878167.44,64.22,3.781,128.9998667,5.946,205863
4,2011-05-06,2063682.76,63.41,3.866,129.0444333,5.946,205863
4,2011-05-13,2002362.37,70.65,3.872,129.089,5.946,205863
4,2011-05-20,2015563.48,70.49,3.881,129.0756774,5.946,205863
4,2011-05-27,1986597.95,73.65,3.771,129.0623548,5.946,205863
4,2011-06-03,2065377.15,78.26,3.683,129.0490323,5.946,205863
4,2011-06-10,2073951.38,80.05,3.64,129.0357097,5.946,205863
4,2011-06-17,2141210.62,83.51,3.618,129.0432,5.946,205863
4,2011-06-24,2008344.92,81.85,3.57,129.0663,5.946,205863
4,2011-07-01,2051533.53,84.54,3.504,129.0894,5.644,205863
4,2011-07-08,2066541.86,84.59,3.469,129.1125,5.644,205863
4,2011-07-15,2049046.95,83.27,3.563,129.1338387,5.644,205863
4,2011-07-22,2036231.39,82.84,3.627,129.1507742,5.644,205863
4,2011-07-29,1989674.07,84.36,3.659,129.1677097,5.644,205863
4,2011-08-05,2160057.39,86.09,3.662,129.1846452,5.644,205863
4,2011-08-12,2105668.74,82.98,3.617,129.2015806,5.644,205863
4,2011-08-19,2232892.1,82.77,3.55,129.2405806,5.644,205863
4,2011-08-26,1988490.21,81.47,3.523,129.2832581,5.644,205863
4,2011-09-02,2078420.31,77.99,3.533,129.3259355,5.644,205863
4,2011-09-09,2093139.01,73.34,3.554,129.3686129,5.644,205863
4,2011-09-16,2075577.33,72.76,3.532,129.4306,5.644,205863
4,2011-09-23,2031406.41,69.23,3.473,129.5183333,5.644,205863
4,2011-09-30,1929486.63,72.15,3.371,129.6060667,5.644,205863
4,2011-10-07,2166737.65,65.79,3.299,129.6938,5.143,205863
4,2011-10-14,2074548.85,63.75,3.283,129.7706452,5.143,205863
4,2011-10-21,2207742.13,64.79,3.361,129.7821613,5.143,205863
4,2011-10-28,2151659.59,55.31,3.362,129.7936774,5.143,205863
4,2011-11-04,2281217.31,49.86,3.322,129.8051935,5.143,205863
4,2011-11-11,2203028.96,47.12,3.286,129.8167097,5.143,205863
4,2011-11-18,2243946.59,50.44,3.294,129.8268333,5.143,205863
4,2011-11-25,3004702.33,47.96,3.225,129.8364,5.143,205863
4,2011-12-02,2180999.26,38.71,3.176,129.8459667,5.143,205863
4,2011-12-09,2508955.24,31.64,3.153,129.8555333,5.143,205863
4,2011-12-16,2771397.17,36.44,3.149,129.8980645,5.143,205863
4,2011-12-23,3676388.98,35.92,3.103,129.9845484,5.143,205863
4,2011-12-30,2007105.86,36.89,3.119,130.0710323,5.143,205863
4,2012-01-06,2047766.07,38.64,3.158,130.1575161,4.607,205863
4,2012-01-13,1941676.61,34.41,3.263,130.244,4.607,205863
4,2012-01-20,2005097.76,42.09,3.273,130.2792258,4.607,205863
4,2012-01-27,1928720.51,40.31,3.29,130.3144516,4.607,205863
4,2012-02-03,2173373.91,41.81,3.354,130.3496774,4.607,205863
4,2012-02-10,2374660.64,33.0,3.411,130.3849032,4.607,205863
4,2012-02-17,2427640.17,34.19,3.493,130.4546207,4.607,205863
4,2012-02-24,2226662.17,41.31,3.541,130.5502069,4.607,205863
4,2012-03-02,2206319.9,50.38,3.619,130.6457931,4.607,205863
4,2012-03-09,2202450.81,53.63,3.667,130.7413793,4.607,205863
4,2012-03-16,2214967.44,59.81,3.707,130.8261935,4.607,205863
4,2012-03-23,2091592.54,59.07,3.759,130.8966452,4.607,205863
4,2012-03-30,2089381.77,72.63,3.82,130.9670968,4.607,205863
4,2012-04-06,2470206.13,67.69,3.864,131.0375484,4.308,205863
4,2012-04-13,2105301.39,68.69,3.881,131.108,4.308,205863
5,2010-02-05,317173.1,39.7,2.572,211.6539716,6.566,34875
5,2010-02-12,311825.7,39.81,2.548,211.8004698,6.566,34875
5,2010-02-19,303447.57,41.14,2.514,211.8471283,6.566,34875
5,2010-02-26,270281.63,46.7,2.561,211.8771468,6.566,34875
5,2010-03-05,288855.71,48.89,2.625,211.9071653,6.566,34875
5,2010-03-12,297293.59,58.5,2.667,211.9371839,6.566,34875
5,2010-03-19,281706.41,55.46,2.72,211.770897,6.566,34875
5,2010-03-26,273282.97,52.47,2.732,211.5718925,6.566,34875
5,2010-04-02,331406.0,63.18,2.719,211.372888,6.465,34875
5,2010-04-09,328020.49,65.19,2.77,211.1738835,6.465,34875
5,2010-04-16,306858.69,65.3,2.808,211.0388528,6.465,34875
5,2010-04-23,288839.73,65.13,2.795,210.9891204,6.465,34875
5,2010-04-30,298697.84,67.53,2.78,210.939388,6.465,34875
5,2010-05-07,333522.6,71.53,2.835,210.8896556,6.465,34875
5,2010-05-14,296673.77,74.79,2.854,210.8872772,6.465,34875
5,2010-05-21,301615.49,75.2,2.826,211.169023,6.465,34875
5,2010-05-28,310013.11,79.81,2.759,211.4507688,6.465,34875
5,2010-06-04,337825.89,79.54,2.705,211.7325146,6.465,34875
5,2010-06-11,296641.91,80.7,2.668,212.0142605,6.465,34875
5,2010-06-18,313795.6,83.91,2.637,212.0119769,6.465,34875
5,2010-06-25,295257.3,83.72,2.653,211.8960815,6.465,34875
5,2010-07-02,305993.27,81.25,2.669,211.7801861,6.496,34875
5,2010-07-09,291808.87,81.14,2.642,211.6642907,6.496,34875
5,2010-07-16,280701.7,83.98,2.623,211.6561123,6.496,34875
5,2010-07-23,274742.63,83.66,2.608,211.7915565,6.496,34875
5,2010-07-30,268929.03,82.46,2.64,211.9270006,6.496,34875
5,2010-08-06,303043.02,86.1,2.627,212.0624447,6.496,34875
5,2010-08-13,286477.35,87.41,2.692,212.1978889,6.496,34875
5,2010-08-20,287205.38,87.71,2.664,212.1608984,6.496,34875
5,2010-08-27,288519.75,87.05,2.619,212.123908,6.496,34875
5,2010-09-03,323798.0,84.06,2.577,212.0869176,6.496,34875
5,2010-09-10,306533.08,79.86,2.565,212.0499271,6.496,34875
5,2010-09-17,282558.65,82.28,2.582,212.0769346,6.496,34875
5,2010-09-24,293131.58,78.53,2.624,212.1519404,6.496,34875
5,2010-10-01,283178.12,71.1,2.603,212.2269463,6.768,34875
5,2010-10-08,290494.85,64.99,2.633,212.3019522,6.768,34875
5,2010-10-15,280681.2,68.11,2.72,212.3691867,6.768,34875
5,2010-10-22,284988.27,70.96,2.725,212.4169928,6.768,34875
5,2010-10-29,278031.81,70.58,2.716,212.464799,6.768,34875
5,2010-11-05,325310.3,58.88,2.689,212.5126051,6.768,34875
5,2010-11-12,301827.36,62.37,2.728,212.5604113,6.768,34875
5,2010-11-19,297384.81,52.52,2.771,212.445487,6.768,34875
5,2010-11-26,488362.61,66.15,2.735,212.303441,6.768,34875
5,2010-12-03,344490.88,51.31,2.708,212.1613951,6.768,34875
5,2010-12-10,352811.53,48.27,2.843,212.0193491,6.768,34875
5,2010-12-17,367801.19,51.61,2.869,211.9580815,6.768,34875
5,2010-12-24,466010.25,55.01,2.886,211.9573978,6.768,34875
5,2010-12-31,298180.18,49.79,2.943,211.9567142,6.768,34875
5,2011-01-07,286347.26,48.3,2.976,211.9560305,6.634,34875
5,2011-01-14,260636.71,37.74,2.983,212.008514,6.634,34875
5,2011-01-21,275313.34,45.41,3.016,212.3800012,6.634,34875
5,2011-01-28,279088.39,44.5,3.01,212.7514884,6.634,34875
5,2011-02-04,329613.2,41.67,2.989,213.1229755,6.634,34875
5,2011-02-11,311590.54,38.25,3.022,213.4944627,6.634,34875
5,2011-02-18,356622.61,58.83,3.045,213.8068304,6.634,34875
5,2011-02-25,294659.5,63.35,3.065,214.0955503,6.634,34875
5,2011-03-04,329033.66,60.35,3.288,214.3842702,6.634,34875
5,2011-03-11,293098.1,55.74,3.459,214.6729901,6.634,34875
5,2011-03-18,312177.67,64.31,3.488,214.9257339,6.634,34875
5,2011-03-25,294732.5,70.71,3.473,215.1640872,6.634,34875
5,2011-04-01,314316.55,61.5,3.524,215.4024406,6.489,34875
5,2011-04-08,307333.62,69.64,3.622,215.6407939,6.489,34875
5,2011-04-15,307913.58,72.02,3.743,215.8592673,6.489,34875
5,2011-04-22,328415.44,74.34,3.807,216.0280407,6.489,34875
5,2011-04-29,307291.56,74.75,3.81,216.1968142,6.489,34875
5,2011-05-06,322904.68,66.27,3.906,216.3655877,6.489,34875
5,2011-05-13,290930.01,77.38,3.899,216.5343611,6.489,34875
5,2011-05-20,299614.33,71.37,3.907,216.3023847,6.489,34875
5,2011-05-27,297149.69,80.14,3.786,216.0704083,6.489,34875
5,2011-06-03,329183.92,83.81,3.699,215.8384319,6.489,34875
5,2011-06-10,304984.14,83.61,3.648,215.6064555,6.489,34875
5,2011-06-17,304811.82,86.84,3.637,215.560463,6.489,34875
5,2011-06-24,302881.64,84.76,3.594,215.6539583,6.489,34875
5,2011-07-01,327093.89,85.81,3.524,215.7474537,6.529,34875
5,2011-07-08,310804.93,86.64,3.48,215.8409491,6.529,34875
5,2011-07-15,283248.62,88.64,3.575,215.9250696,6.529,34875
5,2011-07-22,292539.73,86.97,3.651,215.985753,6.529,34875
5,2011-07-29,275142.17,89.42,3.682,216.0464364,6.529,34875
5,2011-08-05,317738.56,91.07,3.684,216.1071198,6.529,34875
5,2011-08-12,289886.16,90.16,3.638,216.1678032,6.529,34875
5,2011-08-19,303643.84,89.35,3.554,216.2311855,6.529,34875
5,2011-08-26,310338.17,89.18,3.523,216.2950176,6.529,34875
5,2011-09-02,315645.53,90.38,3.533,216.3588498,6.529,34875
5,2011-09-09,321110.22,79.04,3.546,216.4226819,6.529,34875
5,2011-09-16,278529.71,83.55,3.526,216.6033083,6.529,34875
5,2011-09-23,291024.98,78.01,3.467,216.9396605,6.529,34875
5,2011-09-30,292315.38,81.16,3.355,217.2760127,6.529,34875
5,2011-10-07,309111.47,71.64,3.285,217.6123648,6.3,34875
5,2011-10-14,286117.72,72.36,3.274,217.9237458,6.3,34875
5,2011-10-21,306069.18,66.9,3.353,218.0852999,6.3,34875
5,2011-10-28,307035.11,69.27,3.372,218.2468539,6.3,34875
5,2011-11-04,353652.23,56.71,3.332,218.408408,6.3,34875
5,2011-11-11,311906.7,60.71,3.297,218.5699621,6.3,34875
5,2011-11-18,307944.37,64.33,3.308,218.793912,6.3,34875
5,2011-11-25,507900.07,61.93,3.236,219.0428204,6.3,34875
5,2011-12-02,376225.61,51.14,3.172,219.2917287,6.3,34875
5,2011-12-09,367433.77,44.12,3.158,219.540637,6.3,34875
5,2011-12-16,379530.3,54.42,3.159,219.7596266,6.3,34875
5,2011-12-23,458562.24,50.33,3.112,219.9387246,6.3,34875
5,2011-12-30,349624.88,45.62,3.129,220.1178226,6.3,34875
5,2012-01-06,312078.71,50.21,3.157,220.2969205,5.943,34875
5,2012-01-13,291454.52,48.86,3.261,220.4760185,5.943,34875
5,2012-01-20,287523.98,54.65,3.268,220.5694104,5.943,34875
5,2012-01-27,295974.22,54.63,3.29,220.6628023,5.943,34875
5,2012-02-03,333948.0,57.35,3.36,220.7561941,5.943,34875
5,2012-02-10,349239.88,48.57,3.409,220.849586,5.943,34875
5,2012-02-17,356427.98,48.25,3.51,221.0106341,5.943,34875
5,2012-02-24,312220.47,57.75,3.555,221.2224243,5.943,34875
5,2012-03-02,359206.21,60.66,3.63,221.4342146,5.943,34875
5,2012-03-09,347295.6,57.69,3.669,221.6460048,5.943,34875
5,2012-03-16,339392.54,63.55,3.734,221.7989713,5.943,34875
5,2012-03-23,321299.99,64.44,3.787,221.8735063,5.943,34875
5,2012-03-30,331318.73,67.76,3.845,221.9480412,5.943,34875
5,2012-04-06,402985.7,70.4,3.891,222.0225762,5.801,34875
5,2012-04-13,351832.03,70.56,3.891,222.0971111,5.801,34875
6,2010-02-05,1652635.1,40.43,2.572,212.6223518,7.259,202505
6,2010-02-12,1606283.86,40.57,2.548,212.7700425,7.259,202505
6,2010-02-19,1567138.07,43.58,2.514,212.8161546,7.259,202505
6,2010-02-26,1432953.21,47.1,2.561,212.845337,7.259,202505
6,2010-03-05,1601348.82,49.63,2.625,212.8745193,7.259,202505
6,2010-03-12,1558621.36,58.82,2.667,212.9037017,7.259,202505
6,2010-03-19,1693058.91,56.55,2.72,212.7351935,7.259,202505
6,2010-03-26,1472033.38,53.74,2.732,212.533737,7.259,202505
6,2010-04-02,1770333.9,64.94,2.719,212.3322805,7.092,202505
6,2010-04-09,1667181.82,66.15,2.77,212.1308239,7.092,202505
6,2010-04-16,1519846.36,65.68,2.808,211.9942765,7.092,202505
6,2010-04-23,1540435.99,64.11,2.795,211.9442745,7.092,202505
6,2010-04-30,1498080.16,68.91,2.78,211.8942725,7.092,202505
6,2010-05-07,1619920.04,73.68,2.835,211.8442706,7.092,202505
6,2010-05-14,1524059.4,74.95,2.854,211.8421769,7.092,202505
6,2010-05-21,1531938.44,74.8,2.826,212.1275324,7.092,202505
6,2010-05-28,1644470.66,78.89,2.759,212.412888,7.092,202505
6,2010-06-04,1857380.09,79.44,2.705,212.6982436,7.092,202505
6,2010-06-11,1685652.35,81.81,2.668,212.9835992,7.092,202505
6,2010-06-18,1677248.24,83.89,2.637,212.9813843,7.092,202505
6,2010-06-25,1640681.88,84.2,2.653,212.8641412,7.092,202505
6,2010-07-02,1759777.25,80.34,2.669,212.746898,6.973,202505
6,2010-07-09,1690317.99,80.93,2.642,212.6296549,6.973,202505
6,2010-07-16,1560120.8,83.75,2.623,212.6212163,6.973,202505
6,2010-07-23,1585240.92,83.9,2.608,212.7578505,6.973,202505
6,2010-07-30,1532308.78,81.37,2.64,212.8944846,6.973,202505
6,2010-08-06,1633241.59,86.61,2.627,213.0311188,6.973,202505
6,2010-08-13,1547654.98,86.83,2.692,213.1677529,6.973,202505
6,2010-08-20,1539930.5,87.36,2.664,213.1291427,6.973,202505
6,2010-08-27,1450766.12,85.71,2.619,213.0905324,6.973,202505
6,2010-09-03,1510925.32,82.15,2.577,213.0519222,6.973,202505
6,2010-09-10,1424225.44,78.78,2.565,213.013312,6.973,202505
6,2010-09-17,1308537.75,81.78,2.582,213.0398643,6.973,202505
6,2010-09-24,1275591.84,76.49,2.624,213.1152886,6.973,202505
6,2010-10-01,1328468.89,70.69,2.603,213.1907129,7.007,202505
6,2010-10-08,1360317.9,65.21,2.633,213.2661373,7.007,202505
6,2010-10-15,1344580.92,68.93,2.72,213.3337977,7.007,202505
6,2010-10-22,1332716.53,70.97,2.725,213.3820486,7.007,202505
6,2010-10-29,1385323.7,70.39,2.716,213.4302994,7.007,202505
6,2010-11-05,1505442.15,59.9,2.689,213.4785503,7.007,202505
6,2010-11-12,1495536.46,62.11,2.728,213.5268011,7.007,202505
6,2010-11-19,1518841.45,52.99,2.771,213.4107412,7.007,202505
6,2010-11-26,2267452.4,65.79,2.735,213.2672961,7.007,202505
6,2010-12-03,1677067.24,52.3,2.708,213.123851,7.007,202505
6,2010-12-10,1834737.58,48.46,2.843,212.9804059,7.007,202505
6,2010-12-17,2090268.95,52.24,2.869,212.918049,7.007,202505
6,2010-12-24,2727575.18,55.07,2.886,212.9165082,7.007,202505
6,2010-12-31,1464050.02,49.14,2.943,212.9149674,7.007,202505
6,2011-01-07,1350441.68,47.78,2.976,212.9134266,6.858,202505
6,2011-01-14,1306194.55,38.37,2.983,212.9655882,6.858,202505
6,2011-01-21,1261253.18,46.2,3.016,213.3399647,6.858,202505
6,2011-01-28,1287034.7,44.98,3.01,213.7143412,6.858,202505
6,2011-02-04,1514999.17,40.59,2.989,214.0887176,6.858,202505
6,2011-02-11,1486920.17,39.38,3.022,214.4630941,6.858,202505
6,2011-02-18,1572117.54,59.61,3.045,214.7775231,6.858,202505
6,2011-02-25,1422600.43,62.86,3.065,215.0679731,6.858,202505
6,2011-03-04,1502617.99,60.45,3.288,215.3584231,6.858,202505
6,2011-03-11,1494497.39,57.71,3.459,215.6488731,6.858,202505
6,2011-03-18,1685375.47,65.07,3.488,215.9035078,6.858,202505
6,2011-03-25,1438465.81,70.83,3.473,216.1438163,6.858,202505
6,2011-04-01,1459276.77,62.25,3.524,216.3841249,6.855,202505
6,2011-04-08,1534594.0,70.35,3.622,216.6244334,6.855,202505
6,2011-04-15,1448797.02,73.17,3.743,216.8446627,6.855,202505
6,2011-04-22,1639358.93,74.24,3.807,217.0146941,6.855,202505
6,2011-04-29,1479249.9,75.27,3.81,217.1847255,6.855,202505
6,2011-05-06,1504651.57,65.42,3.906,217.3547569,6.855,202505
6,2011-05-13,1453185.65,76.95,3.899,217.5247882,6.855,202505
6,2011-05-20,1382783.83,72.01,3.907,217.2896095,6.855,202505
6,2011-05-27,1523979.11,80.83,3.786,217.0544307,6.855,202505
6,2011-06-03,1705506.29,84.01,3.699,216.819252,6.855,202505
6,2011-06-10,1598643.65,84.49,3.648,216.5840732,6.855,202505
6,2011-06-17,1622150.33,87.08,3.637,216.5371616,6.855,202505
6,2011-06-24,1543365.9,85.51,3.594,216.6314502,6.855,202505
6,2011-07-01,1694551.15,87.0,3.524,216.7257388,6.925,202505
6,2011-07-08,1709373.62,88.36,3.48,216.8200275,6.925,202505
6,2011-07-15,1526801.24,88.93,3.575,216.9044732,6.925,202505
6,2011-07-22,1526506.08,88.06,3.651,216.964312,6.925,202505
6,2011-07-29,1483991.05,90.22,3.682,217.0241507,6.925,202505
6,2011-08-05,1601584.57,91.46,3.684,217.0839894,6.925,202505
6,2011-08-12,1484995.38,90.49,3.638,217.1438281,6.925,202505
6,2011-08-19,1493544.04,89.26,3.554,217.2069662,6.925,202505
6,2011-08-26,1420405.41,90.07,3.523,217.2706543,6.925,202505
6,2011-09-02,1481618.74,91.22,3.533,217.3343423,6.925,202505
6,2011-09-09,1483574.38,80.21,3.546,217.3980304,6.925,202505
6,2011-09-16,1351407.79,84.94,3.526,217.5797506,6.925,202505
6,2011-09-23,1336044.75,78.49,3.467,217.9188471,6.925,202505
6,2011-09-30,1307551.92,82.51,3.355,218.2579435,6.925,202505
6,2011-10-07,1481739.2,74.1,3.285,218.59704,6.551,202505
6,2011-10-14,1386520.99,71.24,3.274,218.9109844,6.551,202505
6,2011-10-21,1417922.37,68.53,3.353,219.0740167,6.551,202505
6,2011-10-28,1419445.12,69.51,3.372,219.237049,6.551,202505
6,2011-11-04,1523420.38,58.54,3.332,219.4000812,6.551,202505
6,2011-11-11,1536176.54,61.33,3.297,219.5631135,6.551,202505
6,2011-11-18,1524390.07,63.89,3.308,219.7897137,6.551,202505
6,2011-11-25,2249811.55,62.78,3.236,220.0417412,6.551,202505
6,2011-12-02,1688531.34,51.18,3.172,220.2937686,6.551,202505
6,2011-12-09,1903385.14,43.64,3.158,220.5457961,6.551,202505
6,2011-12-16,2034695.56,53.27,3.159,220.7671856,6.551,202505
6,2011-12-23,2644633.02,49.45,3.112,220.9477245,6.551,202505
6,2011-12-30,1598080.52,46.8,3.129,221.1282634,6.551,202505
6,2012-01-06,1395339.71,50.82,3.157,221.3088023,6.132,202505
6,2012-01-13,1344243.17,48.33,3.261,221.4893412,6.132,202505
6,2012-01-20,1326255.7,55.37,3.268,221.5831306,6.132,202505
6,2012-01-27,1315610.66,53.95,3.29,221.6769199,6.132,202505
6,2012-02-03,1496305.78,57.45,3.36,221.7707093,6.132,202505
6,2012-02-10,1620603.92,48.58,3.409,221.8644987,6.132,202505
6,2012-02-17,1632616.09,49.03,3.51,222.026359,6.132,202505
6,2012-02-24,1465187.71,59.17,3.555,222.2392726,6.132,202505
6,2012-03-02,1550385.65,60.32,3.63,222.4521862,6.132,202505
6,2012-03-09,1569304.4,57.89,3.669,222.6650998,6.132,202505
6,2012-03-16,1748010.29,62.8,3.734,222.8186603,6.132,202505
6,2012-03-23,1495143.62,63.71,3.787,222.8930835,6.132,202505
6,2012-03-30,1508933.26,67.91,3.845,222.9675066,6.132,202505
6,2012-04-06,1840131.19,71.6,3.891,223.0419298,5.964,202505
6,2012-04-13,1616394.45,71.29,3.891,223.1163529,5.964,202505
7,2010-02-05,496725.44,10.53,2.58,189.3816974,9.014,70713
7,2010-02-12,524104.92,25.9,2.572,189.4642725,9.014,70713
7,2010-02-19,506760.54,27.28,2.55,189.5340998,9.014,70713
7,2010-02-26,496083.24,24.91,2.586,189.6018023,9.014,70713
7,2010-03-05,491419.55,35.86,2.62,189.6695049,9.014,70713
7,2010-03-12,480452.1,27.25,2.684,189.7372075,9.014,70713
7,2010-03-19,574450.23,29.04,2.692,189.734262,9.014,70713
7,2010-03-26,514731.6,23.33,2.717,189.7195417,9.014,70713
7,2010-04-02,561145.14,38.26,2.725,189.7048215,8.963,70713
7,2010-04-09,484263.25,33.79,2.75,189.6901012,8.963,70713
7,2010-04-16,406228.19,41.89,2.765,189.6628845,8.963,70713
7,2010-04-23,404751.25,43.07,2.776,189.6190057,8.963,70713
7,2010-04-30,373655.61,38.99,2.766,189.575127,8.963,70713
7,2010-05-07,395453.83,40.07,2.771,189.5312483,8.963,70713
7,2010-05-14,372673.61,41.41,2.788,189.4904116,8.963,70713
7,2010-05-21,395195.65,46.6,2.776,189.467827,8.963,70713
7,2010-05-28,442734.55,54.24,2.737,189.4452425,8.963,70713
7,2010-06-04,509183.22,53.63,2.7,189.422658,8.963,70713
7,2010-06-11,498580.87,63.59,2.684,189.4000734,8.963,70713
7,2010-06-18,481144.09,52.7,2.674,189.4185259,8.963,70713
7,2010-06-25,553714.87,59.94,2.715,189.4533931,8.963,70713
7,2010-07-02,575570.77,61.31,2.728,189.4882603,9.017,70713
7,2010-07-09,593462.34,58.0,2.711,189.5231276,9.017,70713
7,2010-07-16,557166.35,62.19,2.699,189.6125456,9.017,70713
7,2010-07-23,570231.21,64.64,2.691,189.774698,9.017,70713
7,2010-07-30,603547.16,66.07,2.69,189.9368504,9.017,70713
7,2010-08-06,643854.17,61.7,2.69,190.0990028,9.017,70713
7,2010-08-13,598185.4,60.13,2.723,190.2611552,9.017,70713
7,2010-08-20,582353.17,59.59,2.732,190.2948237,9.017,70713
7,2010-08-27,554309.24,57.57,2.731,190.3284922,9.017,70713
7,2010-09-03,532765.05,49.84,2.773,190.3621607,9.017,70713
7,2010-09-10,535769.32,48.5,2.78,190.3958293,9.017,70713
7,2010-09-17,489408.53,48.56,2.8,190.4688287,9.017,70713
7,2010-09-24,488008.83,47.55,2.793,190.5713264,9.017,70713
7,2010-10-01,448998.73,49.99,2.759,190.6738241,9.137,70713
7,2010-10-08,480239.88,44.13,2.745,190.7763218,9.137,70713
7,2010-10-15,463370.48,35.86,2.762,190.8623087,9.137,70713
7,2010-10-22,472450.81,36.84,2.762,190.9070184,9.137,70713
7,2010-10-29,465493.15,34.78,2.748,190.951728,9.137,70713
7,2010-11-05,480512.44,49.44,2.729,190.9964377,9.137,70713
7,2010-11-12,507584.29,22.12,2.737,191.0411474,9.137,70713
7,2010-11-19,482528.36,25.56,2.758,191.0312172,9.137,70713
7,2010-11-26,835189.26,17.95,2.742,191.0121805,9.137,70713
7,2010-12-03,552811.62,21.88,2.712,190.9931437,9.137,70713
7,2010-12-10,599730.07,24.24,2.728,190.9741069,9.137,70713
7,2010-12-17,716388.81,20.74,2.778,191.0303376,9.137,70713
7,2010-12-24,1045124.88,26.04,2.781,191.1430189,9.137,70713
7,2010-12-31,729572.08,13.76,2.829,191.2557002,9.137,70713
7,2011-01-07,661163.94,10.09,2.882,191.3683815,8.818,70713
7,2011-01-14,547384.9,11.32,2.911,191.4784939,8.818,70713
7,2011-01-21,521539.46,25.4,2.973,191.5731924,8.818,70713
7,2011-01-28,513372.17,10.11,3.008,191.667891,8.818,70713
7,2011-02-04,558027.77,-2.06,3.011,191.7625895,8.818,70713
7,2011-02-11,559903.13,10.24,3.037,191.8572881,8.818,70713
7,2011-02-18,572387.47,17.3,3.051,191.9178331,8.818,70713
7,2011-02-25,546690.84,17.46,3.101,191.9647167,8.818,70713
7,2011-03-04,551378.39,21.84,3.232,192.0116004,8.818,70713
7,2011-03-11,558963.83,20.7,3.372,192.058484,8.818,70713
7,2011-03-18,635014.69,27.69,3.406,192.1237981,8.818,70713
7,2011-03-25,559061.58,25.69,3.414,192.1964844,8.818,70713
7,2011-04-01,513409.67,24.83,3.461,192.2691707,8.595,70713
7,2011-04-08,500552.16,30.64,3.532,192.3418571,8.595,70713
7,2011-04-15,423380.14,27.79,3.611,192.4225954,8.595,70713
7,2011-04-22,466594.89,31.84,3.636,192.5234638,8.595,70713
7,2011-04-29,410429.73,26.79,3.663,192.6243322,8.595,70713
7,2011-05-06,407012.47,26.54,3.735,192.7252006,8.595,70713
7,2011-05-13,414094.05,36.61,3.767,192.826069,8.595,70713
7,2011-05-20,424670.98,36.16,3.828,192.831317,8.595,70713
7,2011-05-27,457216.87,37.51,3.795,192.8365651,8.595,70713
7,2011-06-03,542295.37,45.77,3.763,192.8418131,8.595,70713
7,2011-06-10,621099.95,53.3,3.735,192.8470612,8.595,70713
7,2011-06-17,610991.35,48.79,3.697,192.9034759,8.595,70713
7,2011-06-24,640043.97,46.85,3.661,192.9982655,8.595,70713
7,2011-07-01,704344.21,58.54,3.597,193.0930552,8.622,70713
7,2011-07-08,761793.94,59.08,3.54,193.1878448,8.622,70713
7,2011-07-15,642748.21,54.37,3.532,193.3125484,8.622,70713
7,2011-07-22,688043.96,56.22,3.545,193.5120367,8.622,70713
7,2011-07-29,653382.62,56.66,3.547,193.711525,8.622,70713
7,2011-08-05,695392.84,55.91,3.554,193.9110133,8.622,70713
7,2011-08-12,670670.46,54.56,3.542,194.1105017,8.622,70713
7,2011-08-19,645156.21,56.06,3.499,194.2500634,8.622,70713
7,2011-08-26,629994.47,57.6,3.485,194.3796374,8.622,70713
7,2011-09-02,592355.24,53.4,3.511,194.5092113,8.622,70713
7,2011-09-09,613135.23,45.61,3.566,194.6387853,8.622,70713
7,2011-09-16,558981.45,43.67,3.596,194.7419707,8.622,70713
7,2011-09-23,536144.81,43.67,3.581,194.8099713,8.622,70713
7,2011-09-30,488880.26,47.34,3.538,194.8779718,8.622,70713
7,2011-10-07,525866.36,40.65,3.498,194.9459724,8.513,70713
7,2011-10-14,501959.19,32.65,3.491,195.0261012,8.513,70713
7,2011-10-21,558691.43,37.49,3.548,195.1789994,8.513,70713
7,2011-10-28,527339.52,28.82,3.55,195.3318977,8.513,70713
7,2011-11-04,564536.01,23.41,3.527,195.4847959,8.513,70713
7,2011-11-11,556015.59,19.53,3.505,195.6376941,8.513,70713
7,2011-11-18,539826.56,29.53,3.479,195.7184713,8.513,70713
7,2011-11-25,949075.87,27.6,3.424,195.7704,8.513,70713
7,2011-12-02,591907.88,20.38,3.378,195.8223287,8.513,70713
