Region,Date,Weekly_Sales
9,2010-11-12,520846.68
9,2010-11-19,519823.3
9,2010-11-26,768070.53
9,2010-12-03,578164.82
9,2010-12-10,618121.82
9,2010-12-17,685243.2
9,2010-12-24,873347.5499999999
9,2010-12-31,459770.85
9,2011-01-07,490981.78
9,2011-01-14,458086.69
9,2011-01-21,454021.69
9,2011-01-28,463561.48
9,2011-02-04,544612.28
9,2011-02-11,555279.02
9,2011-02-18,610985.56
9,2011-02-25,513107.2
9,2011-03-04,542016.18
9,2011-03-11,517783.5
9,2011-03-18,515226.11
9,2011-03-25,497488.4
9,2011-04-01,520962.14
9,2011-04-08,561625.92
9,2011-04-15,528420.28
9,2011-04-22,549502.11
9,2011-04-29,532226.2
9,2011-05-06,545251.1
9,2011-05-13,539126.0
9,2011-05-20,518266.9
9,2011-05-27,553834.04
9,2011-06-03,587004.29
9,2011-06-10,550076.3200000001
9,2011-06-17,558671.14
9,2011-06-24,538745.9299999999
9,2011-07-01,537064.03
9,2011-07-08,535983.13
9,2011-07-15,512834.04
9,2011-07-22,491449.94
9,2011-07-29,471449.98
9,2011-08-05,554879.67
9,2011-08-12,520284.79
9,2011-08-19,540819.44
9,2011-08-26,542663.53
9,2011-09-02,544643.33
9,2011-09-09,528784.86
9,2011-09-16,500274.03
9,2011-09-23,506743.78
9,2011-09-30,508567.04
9,2011-10-07,553836.98
9,2011-10-14,529515.66
9,2011-10-21,557075.21
9,2011-10-28,548527.49
9,2011-11-04,597855.0700000001
9,2011-11-11,594574.12
9,2011-11-18,542414.27
9,2011-11-25,814753.5
9,2011-12-02,613115.21
9,2011-12-09,630327.28
9,2011-12-16,705557.97
9,2011-12-23,905324.68
9,2011-12-30,549788.36
9,2012-01-06,519585.67
9,2012-01-13,474964.6
9,2012-01-20,480130.04
9,2012-01-27,482451.21
9,2012-02-03,549967.89
9,2012-02-10,609736.12
9,2012-02-17,658965.05
9,2012-02-24,563578.79
9,2012-03-02,619498.28
9,2012-03-09,574955.95
9,2012-03-16,550373.57
9,2012-03-23,550791.32
9,2012-03-30,574985.37
9,2012-04-06,677885.99
9,2012-04-13,578539.86
10,2010-02-05,2193048.75
10,2010-02-12,2176028.52
10,2010-02-19,2113432.58
10,2010-02-26,2006774.96
10,2010-03-05,1987090.09
10,2010-03-12,1941346.13
10,2010-03-19,1946875.06
10,2010-03-26,1893532.46
10,2010-04-02,2138651.97
10,2010-04-09,2041069.37
10,2010-04-16,1826241.44
10,2010-04-23,1829521.83
10,2010-04-30,1790694.59
10,2010-05-07,1921432.16
10,2010-05-14,1808056.41
10,2010-05-21,1847613.58
10,2010-05-28,1904618.17
10,2010-06-04,1931406.28
10,2010-06-11,1827521.71
10,2010-06-18,1837636.24
10,2010-06-25,1768172.31
10,2010-07-02,1845893.87
10,2010-07-09,1769793.37
10,2010-07-16,1828052.47
10,2010-07-23,1831676.03
10,2010-07-30,1832664.03
10,2010-08-06,1949236.09
10,2010-08-13,1962996.7
10,2010-08-20,1983190.56
10,2010-08-27,1727565.42
10,2010-09-03,1766331.45
10,2010-09-10,1720530.23
10,2010-09-17,1716755.78
10,2010-09-24,1655036.75
10,2010-10-01,1645892.97
10,2010-10-08,1772192.42
10,2010-10-15,1703850.25
10,2010-10-22,1740234.06
10,2010-10-29,1741308.56
10,2010-11-05,1832211.96
10,2010-11-12,1895901.59
10,2010-11-19,1949177.13
10,2010-11-26,2939946.38
10,2010-12-03,2251206.64
10,2010-12-10,2411790.21
10,2010-12-17,2811646.85
10,2010-12-24,3749057.69
10,2010-12-31,1707298.14
10,2011-01-07,1714309.9
10,2011-01-14,1710803.59
10,2011-01-21,1677556.18
10,2011-01-28,1715769.05
10,2011-02-04,1968045.91
10,2011-02-11,2115408.31
10,2011-02-18,2106934.55
10,2011-02-25,1967996.71
10,2011-03-04,1958003.19
10,2011-03-11,1933469.15
10,2011-03-18,1884734.31
10,2011-03-25,1815798.85
10,2011-04-01,1827733.18
10,2011-04-08,1870720.73
10,2011-04-15,1781767.22
10,2011-04-22,2004831.14
10,2011-04-29,1873646.34
10,2011-05-06,1841369.99
10,2011-05-13,1712995.44
10,2011-05-20,1720908.01
10,2011-05-27,1743000.38
10,2011-06-03,1792210.89
10,2011-06-10,1740063.1
10,2011-06-17,1817934.76
10,2011-06-24,1711813.13
10,2011-07-01,1751369.75
10,2011-07-08,1699708.38
10,2011-07-15,1775068.4
10,2011-07-22,1774342.61
10,2011-07-29,1745841.33
10,2011-08-05,1886299.98
10,2011-08-12,1917397.63
10,2011-08-19,1954849.68
10,2011-08-26,1728399.07
10,2011-09-02,1758587.35
10,2011-09-09,1670579.82
10,2011-09-16,1650894.3
10,2011-09-23,1685910.53
10,2011-09-30,1627707.31
10,2011-10-07,1788227.6
10,2011-10-14,1704753.02
10,2011-10-21,1745928.56
10,2011-10-28,1771792.97
10,2011-11-04,1904438.59
10,2011-11-11,2076570.84
10,2011-11-18,1869087.85
10,2011-11-25,2950198.64
10,2011-12-02,2068097.18
10,2011-12-09,2429310.9
10,2011-12-16,2555031.18
10,2011-12-23,3487986.89
10,2011-12-30,1930690.37
10,2012-01-06,1683401.78
10,2012-01-13,1711562.73
10,2012-01-20,1675562.94
10,2012-01-27,1632406.0
10,2012-02-03,1867403.01
10,2012-02-10,2218595.8000000003
10,2012-02-17,2168709.76
10,2012-02-24,2039415.74
10,2012-03-02,1990371.02
10,2012-03-09,1917483.1
10,2012-03-16,1930814.66
10,2012-03-23,1837457.69
10,2012-03-30,1815760.42
10,2012-04-06,2163384.17
10,2012-04-13,1974687.51
11,2010-02-05,1528008.64
11,2010-02-12,1574684.08
11,2010-02-19,1503298.7
11,2010-02-26,1336404.65
11,2010-03-05,1426622.65
11,2010-03-12,1331883.16
11,2010-03-19,1364207.0
11,2010-03-26,1245624.27
11,2010-04-02,1446210.26
11,2010-04-09,1470308.32
11,2010-04-16,1323243.35
11,2010-04-23,1283766.55
11,2010-04-30,1239766.89
11,2010-05-07,1312329.78
11,2010-05-14,1266796.13
11,2010-05-21,1271646.62
11,2010-05-28,1264272.52
11,2010-06-04,1396322.19
11,2010-06-11,1339570.85
11,2010-06-18,1336522.92
11,2010-06-25,1262025.08
11,2010-07-02,1302600.14
11,2010-07-09,1280156.47
11,2010-07-16,1290609.54
11,2010-07-23,1244390.03
11,2010-07-30,1250178.89
11,2010-08-06,1369634.92
11,2010-08-13,1384339.1
11,2010-08-20,1430192.37
11,2010-08-27,1311263.07
11,2010-09-03,1303914.27
11,2010-09-10,1231428.46
11,2010-09-17,1215676.31
11,2010-09-24,1170103.25
11,2010-10-01,1182490.46
11,2010-10-08,1293472.8
11,2010-10-15,1175003.67
11,2010-10-22,1169831.38
11,2010-10-29,1195036.0
11,2010-11-05,1332759.13
11,2010-11-12,1281675.6
11,2010-11-19,1292346.57
11,2010-11-26,1757242.51
11,2010-12-03,1380522.64
11,2010-12-10,1564516.43
11,2010-12-17,1843971.15
11,2010-12-24,2306265.36
11,2010-12-31,1172003.1
11,2011-01-07,1178905.44
11,2011-01-14,1194449.78
11,2011-01-21,1187776.19
11,2011-01-28,1100418.69
11,2011-02-04,1422546.05
11,2011-02-11,1419236.9
11,2011-02-18,1554747.15
11,2011-02-25,1323999.36
11,2011-03-04,1399456.99
11,2011-03-11,1314557.31
11,2011-03-18,1391813.69
11,2011-03-25,1229777.24
11,2011-04-01,1258674.12
11,2011-04-08,1327401.06
11,2011-04-15,1312905.8
11,2011-04-22,1388118.53
11,2011-04-29,1357589.89
11,2011-05-06,1331453.41
11,2011-05-13,1277959.42
11,2011-05-20,1239466.97
11,2011-05-27,1216876.52
11,2011-06-03,1343637.0
11,2011-06-10,1314626.75
11,2011-06-17,1337506.74
11,2011-06-24,1254587.84
11,2011-07-01,1297472.06
11,2011-07-08,1334627.96
11,2011-07-15,1266546.73
11,2011-07-22,1290576.44
11,2011-07-29,1212938.67
11,2011-08-05,1403198.94
11,2011-08-12,1354188.43
11,2011-08-19,1484169.74
11,2011-08-26,1304706.75
11,2011-09-02,1297792.41
11,2011-09-09,1249439.95
11,2011-09-16,1270816.01
11,2011-09-23,1235775.15
11,2011-09-30,1190515.83
11,2011-10-07,1346271.06
11,2011-10-14,1286388.96
11,2011-10-21,1325107.53
11,2011-10-28,1310684.1
11,2011-11-04,1458287.38
11,2011-11-11,1366053.69
11,2011-11-18,1315091.63
11,2011-11-25,1848953.48
11,2011-12-02,1399322.44
11,2011-12-09,1646655.94
11,2011-12-16,1783910.06
11,2011-12-23,2213518.5
11,2011-12-30,1352084.21
11,2012-01-06,1283885.55
11,2012-01-13,1264736.59
11,2012-01-20,1207303.29
11,2012-01-27,1162675.85
11,2012-02-03,1376732.18
11,2012-02-10,1574287.76
11,2012-02-17,1569607.94
11,2012-02-24,1379473.03
11,2012-03-02,1438383.44
11,2012-03-09,1413382.76
11,2012-03-16,1441884.28
11,2012-03-23,1300593.61
11,2012-03-30,1300104.03
11,2012-04-06,1596325.01
11,2012-04-13,1472752.01
12,2010-02-05,1100046.37
12,2010-02-12,1117863.33
12,2010-02-19,1095421.65
12,2010-02-26,1048617.17
12,2010-03-05,1077018.27
12,2010-03-12,985594.23
12,2010-03-19,972088.34
12,2010-03-26,981615.81
12,2010-04-02,1011822.3
12,2010-04-09,1041238.87
12,2010-04-16,957997.52
12,2010-04-23,993833.44
12,2010-04-30,954220.22
12,2010-05-07,1043240.27
12,2010-05-14,966054.97
12,2010-05-21,958374.56
12,2010-05-28,955451.16
12,2010-06-04,1049357.36
12,2010-06-11,1016039.71
12,2010-06-18,956211.2
12,2010-06-25,958007.69
12,2010-07-02,951957.31
12,2010-07-09,943506.28
12,2010-07-16,916402.76
12,2010-07-23,912403.67
12,2010-07-30,913548.25
12,2010-08-06,967576.95
12,2010-08-13,928264.4
12,2010-08-20,948447.34
12,2010-08-27,1004516.46
12,2010-09-03,1075758.55
12,2010-09-10,903119.03
12,2010-09-17,852882.61
12,2010-09-24,851919.34
12,2010-10-01,850936.26
12,2010-10-08,918335.68
12,2010-10-15,862419.84
12,2010-10-22,857883.46
12,2010-10-29,955294.7
12,2010-11-05,929690.71
12,2010-11-12,942475.24
12,2010-11-19,894493.7
12,2010-11-26,1601377.41
12,2010-12-03,1069533.17
12,2010-12-10,1121934.15
12,2010-12-17,1295605.35
12,2010-12-24,1768249.89
12,2010-12-31,891736.91
12,2011-01-07,910110.24
12,2011-01-14,812011.8
12,2011-01-21,802105.5
12,2011-01-28,873119.06
12,2011-02-04,1046068.17
12,2011-02-11,1086421.57
12,2011-02-18,1128485.1
12,2011-02-25,1046203.72
12,2011-03-04,1085248.21
12,2011-03-11,997672.62
12,2011-03-18,1009502.01
12,2011-03-25,954107.32
12,2011-04-01,1005463.49
12,2011-04-08,998362.05
12,2011-04-15,990951.77
12,2011-04-22,1016019.47
12,2011-04-29,994966.1
12,2011-05-06,1021154.48
12,2011-05-13,977033.5
12,2011-05-20,924134.99
12,2011-05-27,964332.51
12,2011-06-03,970328.68
12,2011-06-10,996937.95
12,2011-06-17,986504.93
12,2011-06-24,997282.75
12,2011-07-01,961993.34
12,2011-07-08,943717.38
12,2011-07-15,936001.98
12,2011-07-22,922231.92
12,2011-07-29,890547.0700000001
12,2011-08-05,988712.52
12,2011-08-12,955913.68
12,2011-08-19,966817.24
12,2011-08-26,1017593.47
12,2011-09-02,1052051.45
12,2011-09-09,922850.57
12,2011-09-16,889290.23
12,2011-09-23,871692.74
12,2011-09-30,866401.4500000001
12,2011-10-07,951244.66
12,2011-10-14,927600.01
12,2011-10-21,938604.58
12,2011-10-28,990926.38
12,2011-11-04,1051944.79
12,2011-11-11,1095091.53
12,2011-11-18,970641.34
12,2011-11-25,1591920.42
12,2011-12-02,1071383.1
12,2011-12-09,1189646.45
12,2011-12-16,1293404.18
12,2011-12-23,1617612.03
12,2011-12-30,1111638.07
12,2012-01-06,945823.65
12,2012-01-13,865467.86
12,2012-01-20,855922.64
12,2012-01-27,888203.69
12,2012-02-03,1058767.95
12,2012-02-10,1199330.85
12,2012-02-17,1240048.85
12,2012-02-24,1112034.72
12,2012-03-02,1147636.96
12,2012-03-09,1113208.57
12,2012-03-16,1088498.52
12,2012-03-23,1045419.87
12,2012-03-30,1025382.22
12,2012-04-06,1128765.71
12,2012-04-13,1083811.19
