Region,DMZ,Date,Weekly_Sales,IsHoliday,DMZ
4,377,7/9/2012,34521.01,TRUE,81
4,377,14/9/12,34034.13,FALSE,81
4,377,21/9/12,34346.16,FALSE,81
4,377,28/9/12,31024.01,FALSE,81
4,377,5/10/2012,33440.15,FALSE,81
4,377,12/10/2012,33663.26,FALSE,81
4,377,19/10/12,34010.96,FALSE,81
4,377,26/10/12,32237.17,FALSE,81
4,378,5/2/2010,21984.06,FALSE,82
4,378,12/2/2010,20151.74,TRUE,82
4,378,19/2/10,19945.11,FALSE,82
4,378,26/2/10,19688,FALSE,82
4,378,5/3/2010,20468.18,FALSE,82
4,378,12/3/2010,20006.21,FALSE,82
4,378,19/3/10,19192.95,FALSE,82
4,378,26/3/10,17494.54,FALSE,82
4,378,2/4/2010,19400.53,FALSE,82
4,378,9/4/2010,18334.56,FALSE,82
4,378,16/4/10,19671.51,FALSE,82
4,378,23/4/10,19552.17,FALSE,82
4,378,30/4/10,20100.25,FALSE,82
4,378,7/5/2010,22027.38,FALSE,82
4,378,14/5/10,21403.19,FALSE,82
4,378,21/5/10,21283.36,FALSE,82
4,378,28/5/10,20269.19,FALSE,82
4,378,4/6/2010,20629.1,FALSE,82
4,378,11/6/2010,20416.87,FALSE,82
4,378,18/6/10,20648.06,FALSE,82
4,378,25/6/10,20269.88,FALSE,82
4,378,2/7/2010,21709.25,FALSE,82
4,378,9/7/2010,20328.54,FALSE,82
4,378,16/7/10,20277,FALSE,82
4,378,23/7/10,20841.67,FALSE,82
4,378,30/7/10,19222.84,FALSE,82
4,378,6/8/2010,21544.19,FALSE,82
4,378,13/8/10,19134.67,FALSE,82
4,378,20/8/10,20982.91,FALSE,82
4,378,27/8/10,19815.9,FALSE,82
4,378,3/9/2010,22588.98,FALSE,82
4,378,10/9/2010,22620.97,TRUE,82
4,378,17/9/10,22347.84,FALSE,82
4,378,24/9/10,21381.27,FALSE,82
4,378,1/10/2010,24631.57,FALSE,82
4,378,8/10/2010,23803.76,FALSE,82
4,378,15/10/10,22338.82,FALSE,82
4,378,22/10/10,24744.55,FALSE,82
4,378,29/10/10,22836.31,FALSE,82
4,378,5/11/2010,24148.9,FALSE,82
4,378,12/11/2010,27798.74,FALSE,82
4,378,19/11/10,28902.75,FALSE,82
4,378,26/11/10,31865.47,TRUE,82
4,378,3/12/2010,30911.78,FALSE,82
4,378,10/12/2010,42660.01,FALSE,82
4,378,17/12/10,51614.48,FALSE,82
4,378,24/12/10,91467.03,FALSE,82
4,378,31/12/10,26972.52,TRUE,82
4,378,7/1/2011,23109.77,FALSE,82
4,378,14/1/11,21671.02,FALSE,82
4,378,21/1/11,22991.72,FALSE,82
4,378,28/1/11,22069.91,FALSE,82
4,378,4/2/2011,27701.47,FALSE,82
4,378,11/2/2011,28853.26,TRUE,82
4,378,18/2/11,28141.94,FALSE,82
4,378,25/2/11,26404.35,FALSE,82
4,378,4/3/2011,28331.01,FALSE,82
4,378,11/3/2011,26646.29,FALSE,82
4,378,18/3/11,28225.05,FALSE,82
4,378,25/3/11,27332.96,FALSE,82
4,378,1/4/2011,24430.68,FALSE,82
4,378,8/4/2011,25693.35,FALSE,82
4,378,15/4/11,24467.3,FALSE,82
4,378,22/4/11,28372,FALSE,82
4,378,29/4/11,24816.48,FALSE,82
4,378,6/5/2011,28740.16,FALSE,82
4,378,13/5/11,28417.06,FALSE,82
4,378,20/5/11,32601.55,FALSE,82
4,378,27/5/11,30642.49,FALSE,82
4,378,3/6/2011,28354.14,FALSE,82
4,378,10/6/2011,32295.79,FALSE,82
4,378,17/6/11,31430.1,FALSE,82
4,378,24/6/11,33033.52,FALSE,82
4,378,1/7/2011,28792.15,FALSE,82
4,378,8/7/2011,30360.37,FALSE,82
4,378,15/7/11,30013.78,FALSE,82
4,378,22/7/11,31900.45,FALSE,82
4,378,29/7/11,30112.86,FALSE,82
4,378,5/8/2011,31411.1,FALSE,82
4,378,12/8/2011,29548.56,FALSE,82
4,378,19/8/11,32520.57,FALSE,82
4,378,26/8/11,26740.88,FALSE,82
4,378,2/9/2011,28087.31,FALSE,82
4,378,9/9/2011,27132.9,TRUE,82
4,378,16/9/11,29145.39,FALSE,82
4,378,23/9/11,28955.92,FALSE,82
4,378,30/9/11,28657.16,FALSE,82
4,378,7/10/2011,31304.08,FALSE,82
4,378,14/10/11,30170.98,FALSE,82
4,378,21/10/11,32983.62,FALSE,82
4,378,28/10/11,27917.83,FALSE,82
4,378,4/11/2011,30612.04,FALSE,82
4,378,11/11/2011,32978.71,FALSE,82
4,378,18/11/11,33147.53,FALSE,82
4,378,25/11/11,39412.41,TRUE,82
4,378,2/12/2011,37674.62,FALSE,82
4,378,9/12/2011,46098.09,FALSE,82
4,378,16/12/11,64020.57,FALSE,82
4,378,23/12/11,114217.35,FALSE,82
4,378,30/12/11,46148.87,TRUE,82
4,378,6/1/2012,31018.85,FALSE,82
4,378,13/1/12,26695.18,FALSE,82
4,378,20/1/12,26348.03,FALSE,82
4,378,27/1/12,25648.89,FALSE,82
4,378,3/2/2012,29611.04,FALSE,82
4,378,10/2/2012,33585.66,TRUE,82
4,378,17/2/12,34729.43,FALSE,82
4,378,24/2/12,31944.38,FALSE,82
4,378,2/3/2012,32502.25,FALSE,82
4,378,9/3/2012,34824.33,FALSE,82
4,378,16/3/12,33325.28,FALSE,82
4,378,23/3/12,31824.15,FALSE,82
4,378,30/3/12,31904.42,FALSE,82
4,378,6/4/2012,33996.73,FALSE,82
4,378,13/4/12,30499.85,FALSE,82
4,378,20/4/12,32327.21,FALSE,82
4,378,27/4/12,30264.98,FALSE,82
4,378,4/5/2012,30142.86,FALSE,82
4,378,11/5/2012,32304.34,FALSE,82
4,378,18/5/12,36796.91,FALSE,82
4,378,25/5/12,35170.97,FALSE,82
4,378,1/6/2012,33043.9,FALSE,82
4,378,8/6/2012,33140.46,FALSE,82
4,378,15/6/12,32870.15,FALSE,82
4,378,22/6/12,31517.78,FALSE,82
4,378,29/6/12,30769.85,FALSE,82
4,378,6/7/2012,32394.11,FALSE,82
4,378,13/7/12,33373.56,FALSE,82
4,378,20/7/12,32874.9,FALSE,82
4,378,27/7/12,30240.49,FALSE,82
4,378,3/8/2012,32014.16,FALSE,82
4,378,10/8/2012,32010.97,FALSE,82
4,378,17/8/12,35095.61,FALSE,82
4,378,24/8/12,32738.76,FALSE,82
4,378,31/8/12,31409.25,FALSE,82
4,378,7/9/2012,30641.46,TRUE,82
4,378,14/9/12,29519.07,FALSE,82
4,378,21/9/12,28405.83,FALSE,82
4,378,28/9/12,29836.76,FALSE,82
4,378,5/10/2012,34172.19,FALSE,82
4,378,12/10/2012,31375.57,FALSE,82
4,378,19/10/12,30356.83,FALSE,82
4,378,26/10/12,31562.47,FALSE,82
4,379,5/2/2010,9654,FALSE,83
4,379,12/2/2010,10859.24,TRUE,83
4,379,19/2/10,12031.37,FALSE,83
4,379,26/2/10,10333.04,FALSE,83
4,379,5/3/2010,10197.86,FALSE,83
4,379,12/3/2010,10764.16,FALSE,83
4,379,19/3/10,9682.48,FALSE,83
4,379,26/3/10,8044.05,FALSE,83
4,379,2/4/2010,11920.74,FALSE,83
4,379,9/4/2010,7861.52,FALSE,83
4,379,16/4/10,9096.72,FALSE,83
4,379,23/4/10,7877.8,FALSE,83
4,379,30/4/10,7069.02,FALSE,83
4,379,7/5/2010,8746.73,FALSE,83
4,379,14/5/10,9204.51,FALSE,83
4,379,21/5/10,9233.34,FALSE,83
4,379,28/5/10,7616.84,FALSE,83
4,379,4/6/2010,7081.33,FALSE,83
4,379,11/6/2010,7393.72,FALSE,83
4,379,18/6/10,8131.64,FALSE,83
4,379,25/6/10,8404.64,FALSE,83
4,379,2/7/2010,9273.8,FALSE,83
4,379,9/7/2010,8897.25,FALSE,83
4,379,16/7/10,8953.28,FALSE,83
4,379,23/7/10,8054.83,FALSE,83
4,379,30/7/10,6548.45,FALSE,83
4,379,6/8/2010,7559.27,FALSE,83
4,379,13/8/10,9338.7,FALSE,83
4,379,20/8/10,8541.68,FALSE,83
4,379,27/8/10,7693.89,FALSE,83
4,379,3/9/2010,8108.47,FALSE,83
4,379,10/9/2010,9136.11,TRUE,83
4,379,17/9/10,8535.56,FALSE,83
4,379,24/9/10,8497.71,FALSE,83
4,379,1/10/2010,6319.41,FALSE,83
4,379,8/10/2010,9256.57,FALSE,83
4,379,15/10/10,9129.89,FALSE,83
4,379,22/10/10,8318.82,FALSE,83
4,379,29/10/10,6240.49,FALSE,83
4,379,5/11/2010,8415.97,FALSE,83
4,379,12/11/2010,8801.87,FALSE,83
4,379,19/11/10,8536.01,FALSE,83
4,379,26/11/10,7665.62,TRUE,83
4,379,3/12/2010,6547.7,FALSE,83
4,379,10/12/2010,7257.26,FALSE,83
4,379,17/12/10,8687.77,FALSE,83
4,379,24/12/10,10270.96,FALSE,83
4,379,31/12/10,9087.62,TRUE,83
4,379,7/1/2011,10336.74,FALSE,83
4,379,14/1/11,9797.64,FALSE,83
4,379,21/1/11,11344.79,FALSE,83
4,379,28/1/11,8483.27,FALSE,83
4,379,4/2/2011,8599.11,FALSE,83
4,379,11/2/2011,8852.24,TRUE,83
4,379,18/2/11,10501.65,FALSE,83
4,379,25/2/11,9435.85,FALSE,83
4,379,4/3/2011,9148.37,FALSE,83
4,379,11/3/2011,11391.94,FALSE,83
4,379,18/3/11,11107.26,FALSE,83
4,379,25/3/11,9985.9,FALSE,83
4,379,1/4/2011,9457.47,FALSE,83
4,379,8/4/2011,11472.21,FALSE,83
4,379,15/4/11,9925.68,FALSE,83
4,379,22/4/11,12212.05,FALSE,83
4,379,29/4/11,6507.68,FALSE,83
4,379,6/5/2011,9773.43,FALSE,83
4,379,13/5/11,9023.23,FALSE,83
4,379,20/5/11,8826.43,FALSE,83
4,379,27/5/11,8386.88,FALSE,83
4,379,3/6/2011,8429.76,FALSE,83
4,379,10/6/2011,10041.68,FALSE,83
4,379,17/6/11,8633.49,FALSE,83
4,379,24/6/11,7209.81,FALSE,83
4,379,1/7/2011,8410.28,FALSE,83
4,379,8/7/2011,9728.83,FALSE,83
4,379,15/7/11,10299.45,FALSE,83
4,379,22/7/11,8167.7,FALSE,83
4,379,29/7/11,7874.44,FALSE,83
4,379,5/8/2011,8521.21,FALSE,83
4,379,12/8/2011,9308.28,FALSE,83
4,379,19/8/11,9722.89,FALSE,83
4,379,26/8/11,8986.83,FALSE,83
4,379,2/9/2011,8691.52,FALSE,83
4,379,9/9/2011,8198.59,TRUE,83
4,379,16/9/11,8784.51,FALSE,83
4,379,23/9/11,8748.21,FALSE,83
4,379,30/9/11,7921.32,FALSE,83
4,379,7/10/2011,7301.94,FALSE,83
4,379,14/10/11,7888.93,FALSE,83
4,379,21/10/11,8372.79,FALSE,83
4,379,28/10/11,7151.87,FALSE,83
4,379,4/11/2011,7433.29,FALSE,83
4,379,11/11/2011,8546.15,FALSE,83
4,379,18/11/11,7816.43,FALSE,83
4,379,25/11/11,7196.37,TRUE,83
4,379,2/12/2011,5982.44,FALSE,83
4,379,9/12/2011,7116.09,FALSE,83
4,379,16/12/11,5939.3,FALSE,83
4,379,23/12/11,8918.11,FALSE,83
4,379,30/12/11,6396.1,TRUE,83
4,379,6/1/2012,10313.35,FALSE,83
4,379,13/1/12,8023.28,FALSE,83
4,379,20/1/12,9425.23,FALSE,83
4,379,27/1/12,9474.99,FALSE,83
4,379,3/2/2012,10164.01,FALSE,83
4,379,10/2/2012,10902.94,TRUE,83
4,379,17/2/12,11036.81,FALSE,83
4,379,24/2/12,12912.48,FALSE,83
4,379,2/3/2012,12806.29,FALSE,83
4,379,9/3/2012,11441.51,FALSE,83
4,379,16/3/12,12535.98,FALSE,83
4,379,23/3/12,10850.72,FALSE,83
4,379,30/3/12,9908.71,FALSE,83
4,379,6/4/2012,15039.82,FALSE,83
4,379,13/4/12,10255.7,FALSE,83
4,379,20/4/12,9363.56,FALSE,83
4,379,27/4/12,9091.26,FALSE,83
4,379,4/5/2012,10109.59,FALSE,83
4,379,11/5/2012,9310.06,FALSE,83
4,379,18/5/12,9684.35,FALSE,83
4,379,25/5/12,9366.73,FALSE,83
4,379,1/6/2012,9204.27,FALSE,83
4,379,8/6/2012,9661.11,FALSE,83
4,379,15/6/12,9526.3,FALSE,83
4,379,22/6/12,9993.53,FALSE,83
4,379,29/6/12,8919.95,FALSE,83
4,379,6/7/2012,10329.66,FALSE,83
4,379,13/7/12,9324.33,FALSE,83
4,379,20/7/12,10605.15,FALSE,83
4,379,27/7/12,8446.72,FALSE,83
4,379,3/8/2012,9702.22,FALSE,83
4,379,10/8/2012,10203.84,FALSE,83
4,379,17/8/12,10224.85,FALSE,83
4,379,24/8/12,9253.51,FALSE,83
4,379,31/8/12,8871.21,FALSE,83
4,379,7/9/2012,10766.99,TRUE,83
4,379,14/9/12,11040.4,FALSE,83
4,379,21/9/12,9432.74,FALSE,83
4,379,28/9/12,9860.15,FALSE,83
4,379,5/10/2012,10420.47,FALSE,83
4,379,12/10/2012,10120.77,FALSE,83
4,379,19/10/12,10139.15,FALSE,83
4,379,26/10/12,8801.25,FALSE,83
4,381,5/2/2010,3181.36,FALSE,85
4,381,12/2/2010,3220.31,TRUE,85
4,381,19/2/10,2839.97,FALSE,85
4,381,26/2/10,2780.97,FALSE,85
4,381,5/3/2010,3377.62,FALSE,85
4,381,12/3/2010,2803.1,FALSE,85
4,381,19/3/10,3301.2,FALSE,85
4,381,26/3/10,3638.81,FALSE,85
4,381,2/4/2010,3390.79,FALSE,85
4,381,9/4/2010,2978.76,FALSE,85
4,381,16/4/10,3157.31,FALSE,85
4,381,23/4/10,3917.51,FALSE,85
4,381,30/4/10,3743.88,FALSE,85
4,381,7/5/2010,4412.82,FALSE,85
4,381,14/5/10,3365.83,FALSE,85
4,381,21/5/10,4160.44,FALSE,85
4,381,28/5/10,3652.55,FALSE,85
4,381,4/6/2010,3814.63,FALSE,85
4,381,11/6/2010,2874.56,FALSE,85
4,381,18/6/10,3756.4,FALSE,85
4,381,25/6/10,3143.96,FALSE,85
4,381,2/7/2010,3208.07,FALSE,85
4,381,9/7/2010,2481.04,FALSE,85
4,381,16/7/10,2849.48,FALSE,85
4,381,23/7/10,2017.13,FALSE,85
4,381,30/7/10,2292.01,FALSE,85
4,381,6/8/2010,1392.31,FALSE,85
4,381,13/8/10,1925.04,FALSE,85
4,381,20/8/10,2085.17,FALSE,85
4,381,27/8/10,2792.87,FALSE,85
4,381,3/9/2010,2357.66,FALSE,85
4,381,10/9/2010,3055.2,TRUE,85
4,381,17/9/10,1774.07,FALSE,85
4,381,24/9/10,1808.31,FALSE,85
4,381,1/10/2010,2277.99,FALSE,85
4,381,8/10/2010,2179.31,FALSE,85
4,381,15/10/10,1649.44,FALSE,85
4,381,22/10/10,1799.08,FALSE,85
4,381,29/10/10,1733.69,FALSE,85
4,381,5/11/2010,2249.08,FALSE,85
4,381,12/11/2010,1767.3,FALSE,85
4,381,19/11/10,2544.15,FALSE,85
4,381,26/11/10,3046.05,TRUE,85
4,381,3/12/2010,2163.46,FALSE,85
4,381,10/12/2010,3919.85,FALSE,85
4,381,17/12/10,5071.29,FALSE,85
4,381,24/12/10,4235.7,FALSE,85
4,381,31/12/10,2173.29,TRUE,85
4,381,7/1/2011,2471.27,FALSE,85
4,381,14/1/11,2625.13,FALSE,85
4,381,21/1/11,2081.7,FALSE,85
4,381,28/1/11,2306.79,FALSE,85
4,381,4/2/2011,1881.52,FALSE,85
4,381,11/2/2011,2013.09,TRUE,85
4,381,18/2/11,2955.43,FALSE,85
4,381,25/2/11,1773.83,FALSE,85
4,381,4/3/2011,2325.6,FALSE,85
4,381,11/3/2011,2376.35,FALSE,85
4,381,18/3/11,2493.07,FALSE,85
4,381,25/3/11,2692.36,FALSE,85
4,381,1/4/2011,2582.8,FALSE,85
4,381,8/4/2011,2433,FALSE,85
4,381,15/4/11,2118.86,FALSE,85
4,381,22/4/11,3507.82,FALSE,85
4,381,29/4/11,3026.76,FALSE,85
4,381,6/5/2011,3298.17,FALSE,85
4,381,13/5/11,3775.67,FALSE,85
4,381,20/5/11,3330.78,FALSE,85
4,381,27/5/11,2690.28,FALSE,85
4,381,3/6/2011,2022.82,FALSE,85
4,381,10/6/2011,3126.39,FALSE,85
4,381,17/6/11,2582.48,FALSE,85
4,381,24/6/11,2141.34,FALSE,85
4,381,1/7/2011,2368,FALSE,85
4,381,8/7/2011,2523.42,FALSE,85
4,381,15/7/11,3469.33,FALSE,85
4,381,22/7/11,3024.71,FALSE,85
4,381,29/7/11,2949.45,FALSE,85
4,381,5/8/2011,3670.26,FALSE,85
4,381,12/8/2011,2948.66,FALSE,85
4,381,19/8/11,2345.22,FALSE,85
4,381,26/8/11,2847.46,FALSE,85
4,381,2/9/2011,2610.29,FALSE,85
4,381,9/9/2011,2652.6,TRUE,85
4,381,16/9/11,3132.32,FALSE,85
4,381,23/9/11,2839.3,FALSE,85
4,381,30/9/11,2383,FALSE,85
4,381,7/10/2011,2301.04,FALSE,85
4,381,14/10/11,2037.24,FALSE,85
4,381,21/10/11,1688.92,FALSE,85
4,381,28/10/11,2442.39,FALSE,85
4,381,4/11/2011,2385.48,FALSE,85
4,381,11/11/2011,2419.53,FALSE,85
4,381,18/11/11,2762.78,FALSE,85
4,381,25/11/11,2671.83,TRUE,85
4,381,2/12/2011,2947.12,FALSE,85
4,381,9/12/2011,4327.92,FALSE,85
4,381,16/12/11,5516.62,FALSE,85
4,381,23/12/11,5335.01,FALSE,85
4,381,30/12/11,3157.83,TRUE,85
4,381,6/1/2012,1655.82,FALSE,85
4,381,13/1/12,2470.57,FALSE,85
4,381,20/1/12,2787.72,FALSE,85
4,381,27/1/12,2384.55,FALSE,85
4,381,3/2/2012,2088.32,FALSE,85
4,381,10/2/2012,2872.6,TRUE,85
4,381,17/2/12,2533.19,FALSE,85
4,381,24/2/12,2222.43,FALSE,85
4,381,2/3/2012,2328.16,FALSE,85
4,381,9/3/2012,2339.37,FALSE,85
4,381,16/3/12,2420.32,FALSE,85
4,381,23/3/12,2205.22,FALSE,85
4,381,30/3/12,2182.21,FALSE,85
4,381,6/4/2012,2737.75,FALSE,85
4,381,13/4/12,1951.92,FALSE,85
4,381,20/4/12,2920.17,FALSE,85
4,381,27/4/12,2763.53,FALSE,85
4,381,4/5/2012,3041.94,FALSE,85
4,381,11/5/2012,2926.09,FALSE,85
4,381,18/5/12,3298.7,FALSE,85
4,381,25/5/12,3205.27,FALSE,85
4,381,1/6/2012,2303.51,FALSE,85
4,381,8/6/2012,2241.84,FALSE,85
4,381,15/6/12,3287.54,FALSE,85
4,381,22/6/12,3337.43,FALSE,85
4,381,29/6/12,2836.12,FALSE,85
4,381,6/7/2012,1913.79,FALSE,85
4,381,13/7/12,3132.64,FALSE,85
4,381,20/7/12,2577.42,FALSE,85
4,381,27/7/12,3124.82,FALSE,85
4,381,3/8/2012,3485.67,FALSE,85
4,381,10/8/2012,2107.44,FALSE,85
4,381,17/8/12,2989.62,FALSE,85
4,381,24/8/12,2886.75,FALSE,85
4,381,31/8/12,2305.82,FALSE,85
4,381,7/9/2012,2057.19,TRUE,85
4,381,14/9/12,1794.67,FALSE,85
4,381,21/9/12,2075.33,FALSE,85
4,381,28/9/12,2255.36,FALSE,85
4,381,5/10/2012,1681.25,FALSE,85
4,381,12/10/2012,1913.57,FALSE,85
4,381,19/10/12,2240.94,FALSE,85
4,381,26/10/12,1762.15,FALSE,85
4,383,5/2/2010,18721.9,FALSE,87
4,383,12/2/2010,17507.69,TRUE,87
4,383,19/2/10,16038.17,FALSE,87
4,383,26/2/10,14518.76,FALSE,87
4,383,5/3/2010,15284.62,FALSE,87
4,383,12/3/2010,13414.28,FALSE,87
4,383,19/3/10,14634.78,FALSE,87
4,383,26/3/10,12431.28,FALSE,87
4,383,2/4/2010,14712.16,FALSE,87
4,383,9/4/2010,12481.21,FALSE,87
4,383,16/4/10,11198.69,FALSE,87
4,383,23/4/10,13088.07,FALSE,87
4,383,30/4/10,13995.1,FALSE,87
4,383,7/5/2010,14422,FALSE,87
4,383,14/5/10,13486.6,FALSE,87
4,383,21/5/10,11820.26,FALSE,87
4,383,28/5/10,12815.69,FALSE,87
4,383,4/6/2010,12036.73,FALSE,87
4,383,11/6/2010,14635.28,FALSE,87
4,383,18/6/10,14296.97,FALSE,87
4,383,25/6/10,12840.26,FALSE,87
4,383,2/7/2010,11975.49,FALSE,87
4,383,9/7/2010,13750.67,FALSE,87
4,383,16/7/10,14550.32,FALSE,87
4,383,23/7/10,14168.44,FALSE,87
4,383,30/7/10,13776.81,FALSE,87
4,383,6/8/2010,15543.42,FALSE,87
4,383,13/8/10,14530.28,FALSE,87
4,383,20/8/10,13391.57,FALSE,87
4,383,27/8/10,13527.05,FALSE,87
4,383,3/9/2010,14727.7,FALSE,87
4,383,10/9/2010,13501.74,TRUE,87
4,383,17/9/10,11927.19,FALSE,87
4,383,24/9/10,13393.47,FALSE,87
4,383,1/10/2010,11940.87,FALSE,87
4,383,8/10/2010,12437.97,FALSE,87
4,383,15/10/10,11160.64,FALSE,87
4,383,22/10/10,10644.01,FALSE,87
4,383,29/10/10,9482.12,FALSE,87
4,383,5/11/2010,14201.81,FALSE,87
4,383,12/11/2010,11846.77,FALSE,87
4,383,19/11/10,10344,FALSE,87
4,383,26/11/10,12791.3,TRUE,87
4,383,3/12/2010,10805.16,FALSE,87
4,383,10/12/2010,10455.97,FALSE,87
4,383,17/12/10,11728.15,FALSE,87
4,383,24/12/10,14960.75,FALSE,87
4,383,31/12/10,9748.77,TRUE,87
4,383,7/1/2011,9214.33,FALSE,87
4,383,14/1/11,9016.78,FALSE,87
4,383,21/1/11,9051.62,FALSE,87
4,383,28/1/11,12049.17,FALSE,87
4,383,4/2/2011,11993.91,FALSE,87
4,383,11/2/2011,12067.29,TRUE,87
4,383,18/2/11,12406.19,FALSE,87
4,383,25/2/11,9643.42,FALSE,87
4,383,4/3/2011,16146.03,FALSE,87
4,383,11/3/2011,13156.71,FALSE,87
4,383,18/3/11,14106.69,FALSE,87
4,383,25/3/11,12262.7,FALSE,87
4,383,1/4/2011,11906.25,FALSE,87
4,383,8/4/2011,13402.83,FALSE,87
4,383,15/4/11,12007.83,FALSE,87
4,383,22/4/11,12551.77,FALSE,87
4,383,29/4/11,13151.14,FALSE,87
4,383,6/5/2011,12338.38,FALSE,87
4,383,13/5/11,11484.47,FALSE,87
4,383,20/5/11,10992.99,FALSE,87
4,383,27/5/11,14307.39,FALSE,87
4,383,3/6/2011,13145.9,FALSE,87
4,383,10/6/2011,13209.95,FALSE,87
4,383,17/6/11,13091.38,FALSE,87
4,383,24/6/11,13268.32,FALSE,87
4,383,1/7/2011,13755.05,FALSE,87
4,383,8/7/2011,11146.14,FALSE,87
4,383,15/7/11,13815.28,FALSE,87
4,383,22/7/11,14645.29,FALSE,87
4,383,29/7/11,13564.46,FALSE,87
4,383,5/8/2011,15155.4,FALSE,87
4,383,12/8/2011,14763.84,FALSE,87
4,383,19/8/11,15976.12,FALSE,87
4,383,26/8/11,13931.31,FALSE,87
4,383,2/9/2011,13487,FALSE,87
4,383,9/9/2011,13312.8,TRUE,87
4,383,16/9/11,12299.1,FALSE,87
4,383,23/9/11,14545.86,FALSE,87
4,383,30/9/11,11706.79,FALSE,87
4,383,7/10/2011,14401.88,FALSE,87
4,383,14/10/11,14768.17,FALSE,87
4,383,21/10/11,12077.65,FALSE,87
4,383,28/10/11,13775.85,FALSE,87
4,383,4/11/2011,12931.91,FALSE,87
4,383,11/11/2011,15218.53,FALSE,87
4,383,18/11/11,15015.12,FALSE,87
4,383,25/11/11,14055.5,TRUE,87
4,383,2/12/2011,13610.08,FALSE,87
4,383,9/12/2011,13830.99,FALSE,87
4,383,16/12/11,14992.64,FALSE,87
4,383,23/12/11,17755.1,FALSE,87
4,383,30/12/11,13247.97,TRUE,87
4,383,6/1/2012,12718.44,FALSE,87
4,383,13/1/12,13750.38,FALSE,87
4,383,20/1/12,12191.63,FALSE,87
4,383,27/1/12,12485.48,FALSE,87
4,383,3/2/2012,20520.41,FALSE,87
4,383,10/2/2012,18365.41,TRUE,87
4,383,17/2/12,17704.11,FALSE,87
4,383,24/2/12,16225.47,FALSE,87
4,383,2/3/2012,18348.26,FALSE,87
4,383,9/3/2012,17478.99,FALSE,87
4,383,16/3/12,14408.28,FALSE,87
4,383,23/3/12,16829.47,FALSE,87
4,383,30/3/12,17123.78,FALSE,87
4,383,6/4/2012,18613.58,FALSE,87
4,383,13/4/12,15937.5,FALSE,87
4,383,20/4/12,16374.16,FALSE,87
4,383,27/4/12,16546.47,FALSE,87
4,383,4/5/2012,16753.27,FALSE,87
4,383,11/5/2012,15320.16,FALSE,87
4,383,18/5/12,16616.5,FALSE,87
4,383,25/5/12,17161.94,FALSE,87
4,383,1/6/2012,18754.57,FALSE,87
4,383,8/6/2012,17838.31,FALSE,87
4,383,15/6/12,16219.2,FALSE,87
4,383,22/6/12,16896.67,FALSE,87
4,383,29/6/12,15562.58,FALSE,87
4,383,6/7/2012,15720.66,FALSE,87
4,383,13/7/12,15326.02,FALSE,87
4,383,20/7/12,15147.13,FALSE,87
4,383,27/7/12,15432.55,FALSE,87
4,383,3/8/2012,17838.03,FALSE,87
4,383,10/8/2012,16583.03,FALSE,87
4,383,17/8/12,17734.72,FALSE,87
4,383,24/8/12,19544.09,FALSE,87
4,383,31/8/12,17485.32,FALSE,87
4,383,7/9/2012,19197.25,TRUE,87
4,383,14/9/12,15174.29,FALSE,87
4,383,21/9/12,16645.1,FALSE,87
4,383,28/9/12,19397.44,FALSE,87
4,383,5/10/2012,18551.29,FALSE,87
4,383,12/10/2012,16813.3,FALSE,87
4,383,19/10/12,14646.38,FALSE,87
4,383,26/10/12,16521.28,FALSE,87
4,386,5/2/2010,93621.2,FALSE,90
4,386,12/2/2010,90586.63,TRUE,90
4,386,19/2/10,85345.69,FALSE,90
4,386,26/2/10,82257.81,FALSE,90
4,386,5/3/2010,85295.18,FALSE,90
4,386,12/3/2010,84414.46,FALSE,90
4,386,19/3/10,83479.34,FALSE,90
4,386,26/3/10,76860.52,FALSE,90
4,386,2/4/2010,84413.45,FALSE,90
4,386,9/4/2010,75038.68,FALSE,90
4,386,16/4/10,81293.22,FALSE,90
4,386,23/4/10,77370.37,FALSE,90
4,386,30/4/10,72251.73,FALSE,90
4,386,7/5/2010,82663.85,FALSE,90
4,386,14/5/10,77509.53,FALSE,90
4,386,21/5/10,81818.92,FALSE,90
4,386,28/5/10,72028.74,FALSE,90
4,386,4/6/2010,74656.72,FALSE,90
4,386,11/6/2010,75061.69,FALSE,90
4,386,18/6/10,80928.4,FALSE,90
4,386,25/6/10,74093.98,FALSE,90
4,386,2/7/2010,77686.03,FALSE,90
4,386,9/7/2010,79276.24,FALSE,90
4,386,16/7/10,80951.03,FALSE,90
4,386,23/7/10,77790.12,FALSE,90
4,386,30/7/10,74180.9,FALSE,90
4,386,6/8/2010,77716.04,FALSE,90
4,386,13/8/10,82702.58,FALSE,90
4,386,20/8/10,82729.5,FALSE,90
4,386,27/8/10,77344.48,FALSE,90
4,386,3/9/2010,80218.19,FALSE,90
4,386,10/9/2010,84585.15,TRUE,90
4,386,17/9/10,86106.08,FALSE,90
4,386,24/9/10,81374.97,FALSE,90
4,386,1/10/2010,78210.31,FALSE,90
4,386,8/10/2010,85034.11,FALSE,90
4,386,15/10/10,79854.5,FALSE,90
4,386,22/10/10,84090.01,FALSE,90
4,386,29/10/10,77368.11,FALSE,90
4,386,5/11/2010,84511.67,FALSE,90
4,386,12/11/2010,85120.81,FALSE,90
4,386,19/11/10,90659.08,FALSE,90
4,386,26/11/10,96870.97,TRUE,90
4,386,3/12/2010,77635.19,FALSE,90
